FISCAL YEAR,FISCAL MONTH NAME,DEPARTMENT NAME,REVENUE SOURCE NAME,REVENUE COLLECTED,FUND NAME,REVENUE SOURCE CLASS NAME,REVENUE SOURCE CATEGORY NAME,REVENUE SOURCE CATEGORY,FISCAL MONTH,FISCAL PERIOD,FUND,DEPARTMENT,REVENUE SOURCE CLASS,REVENUE SOURCE
2023,AUGUST,TRANSPORTATION,INTEREST INCOME-OTHER,16.56,OXFORD TRIANGLE/VENICE NEIGHBO,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,2,202302,912,94,490,4903
2022,JUNE,TRANSPORTATION,MOBILE SRC AIR POLLUT REL COST,1611010.90,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,12,202212,100,94,530,5336
2023,JULY,TRANSPORTATION,INTERFD OPER TRANS-ST DAM RES FEE,39125.83,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,1,202301,100,94,561,5649
2022,MAY,TRANSPORTATION,RELATED COST REIMB-OTHERS,8410.60,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,11,202211,100,94,530,5361
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,26442.67,VENTURA/CAHUENGA CORRIDOR PLAN,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,523,94,490,4903
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,27109.45,WARNER CTR TRANS IMPROVE TRUST,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,573,94,490,4903
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,24104.49,WEST LA TRANSP IMPROV & MITIGA,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,681,94,490,4903
2022,APRIL,TRANSPORTATION,SPECIAL ENV IMPACT REPORT FEE,9921.75,TRANSPORTATION REVIEW FEE FUND,ENGR INSPECTION & OTHER CHARGES,CHARGES FOR CURRENT SERVICES,40,10,202210,50Y,94,420,4240
2023,JULY,TRANSPORTATION,REIMB FROM OTHER FUNDS,1490.50,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,1,202301,100,94,530,5301
2023,JULY,TRANSPORTATION,SPECIAL ENV IMPACT REPORT FEE,103645.10,GENERAL FUND (GENERAL BUDGET),ENGR INSPECTION & OTHER CHARGES,CHARGES FOR CURRENT SERVICES,40,1,202301,100,94,420,4240
2022,MAY,TRANSPORTATION,INTEREST INCOME-OTHER,28.47,DEPARTMENT OF TRANSPORTATION EXPEDITED FEE TRUST FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,11,202211,57P,94,490,4903
2022,APRIL,TRANSPORTATION,MISCELLANEOUS REVENUE-OTHERS,1935.00,SPECIAL PARKING REVENUE,MISCELLANEOUS REVENUES,OTHER REVENUE SOURCES,51,10,202210,363,94,516,5188
2022,JUNE,TRANSPORTATION,MOBILE SRC AIR POLLUTION GRANT,1303482.43,MOBILE SOURCE AIR POLLUT REDUC,STATE GRANTS/AGREEMENTS,REVENUES FR OTH GOVT AGCY-STAT,33,12,202212,528,94,336,3368
2022,MAY,TRANSPORTATION,INTEREST INCOME-OTHER,8779.19,MEASURE R LOCAL RETURN FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,11,202211,51Q,94,490,4903
2023,AUGUST,TRANSPORTATION,EXPEDITED PERMIT FEE,25900.58,TRANSPORTATION REVIEW FEE FUND,OTHER CURRENT SERVICE CHARGES,CHARGES FOR CURRENT SERVICES,40,2,202302,50Y,94,465,4673
2023,JULY,TRANSPORTATION,SPECIAL EVENTS,9239.94,DEPT TRANSPORTATION TRUST,OTHER CURRENT SERVICE CHARGES,CHARGES FOR CURRENT SERVICES,40,1,202301,840,94,465,4658
2023,JULY,TRANSPORTATION,OTHER FEDERAL GRANTS,658744.54,TRANSPORTATION GRANTS FUND,OTHER INTERGOVTL-FEDERAL,REVENUES FR OTH GOVT AGCY-FED,36,1,202301,655,94,368,3684
2022,MAY,TRANSPORTATION,MOBILITY PROGRAM,64736.96,PERMIT PARKING PROG REV FD,OTHER LICENSES & PERMITS,LICENSES AND PERMITS,32,11,202211,49C,94,328,3296
2023,AUGUST,TRANSPORTATION,PROPOSITION C LOCAL TRANSIT TAX,6252270.28,PROPOSITION C ANTIGRIDLOCK IMP,TRANSPORTATION TAX,TAXES,30,2,202302,540,94,313,3132
2022,APRIL,TRANSPORTATION,LEASES & RENTALS-OTHER,33902.08,SPECIAL PARKING REVENUE,RENTS AND CONCESSIONS,REVENUE FR USE OF MONEY & PROP,49,10,202210,363,94,493,4934
2022,MAY,TRANSPORTATION,FILMING PERMITS,167207.75,GENERAL FUND (GENERAL BUDGET),OTHER LICENSES & PERMITS,LICENSES AND PERMITS,32,11,202211,100,94,328,3282
2022,JUNE,TRANSPORTATION,FORFEITURES & PENALTIES,11950.00,TRANSP REGULATION &ENFORCEMENT,FORFEITURES & PENALTIES,FINES AND FORFEITURES,48,12,202212,596,94,483,4831
2022,MAY,TRANSPORTATION,INTEREST INCOME-OTHER,3194.71,COASTAL TRANSP CORRIDOR TRUST,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,11,202211,447,94,490,4903
2023,JULY,TRANSPORTATION,CREDIT CARD SERVICE CHARGE,73897.37,GENERAL FUND (GENERAL BUDGET),OTHER GEN GOVT SERVICES,CHARGES FOR CURRENT SERVICES,40,1,202301,100,94,432,4357
2022,JUNE,TRANSPORTATION,LOCAL TRANSPORTATION,2501342.00,LOCAL TRANSPORTATION,TRANSPORTATION TAX,TAXES,30,12,202212,207,94,313,3135
2022,MAY,TRANSPORTATION,MISCELLANEOUS REVENUE-OTHERS,265788.94,PROPOSITION A LOCAL TRANSIT,MISCELLANEOUS REVENUES,OTHER REVENUE SOURCES,51,11,202211,385,94,516,5188
2022,MAY,TRANSPORTATION,TRANSPORTATION CONTROL SERVICES,137115.22,GENERAL FUND (GENERAL BUDGET),OTHER GEN GOVT SERVICES,CHARGES FOR CURRENT SERVICES,40,11,202211,100,94,432,4355
2022,MAY,TRANSPORTATION,INTERFD OPER TRANS-PROP C,3270113.67,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,11,202211,100,94,561,5638
2022,APRIL,TRANSPORTATION,HOLLYWOOD/HIGHLAND LOT 745,905020.09,SPECIAL PARKING REVENUE,PARKING REVENUES,CHARGES FOR CURRENT SERVICES,40,10,202210,363,94,449,4491
2022,JUNE,TRANSPORTATION,INTERFD OPER TRANS-MEASURE R LOCAL RET,-1192548.52,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,12,202212,100,94,561,5659
2023,JULY,TRANSPORTATION,DAMAGES REPAIRED TRAFFICSAFETY,131040.21,GENERAL FUND (GENERAL BUDGET),STREET SIDEWALK & CURB REPAIRS,CHARGES FOR CURRENT SERVICES,40,1,202301,100,94,428,4289
2022,JUNE,TRANSPORTATION,SPECIAL ENV IMPACT REPORT FEE,15996.88,TRANSPORTATION REVIEW FEE FUND,ENGR INSPECTION & OTHER CHARGES,CHARGES FOR CURRENT SERVICES,40,12,202212,50Y,94,420,4240
2022,JUNE,TRANSPORTATION,TEMPORARY TRAFFIC SIGNS,133445.81,GENERAL FUND (GENERAL BUDGET),STREET SIDEWALK & CURB REPAIRS,CHARGES FOR CURRENT SERVICES,40,12,202212,100,94,428,4293
2022,APRIL,TRANSPORTATION,INTEREST INCOME-OTHER,7174.20,VENTURA/CAHUENGA CORRIDOR PLAN,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,10,202210,523,94,490,4903
2022,APRIL,TRANSPORTATION,REIMB FROM OTHER AGENCIES,283897.24,TRANSPORTATION GRANTS FUND,REIMB FROM OTHER AGENGIES,REVENUES FROM OTHER AGENCIES,38,10,202210,655,94,381,3811
2023,NOVEMBER,TRANSPORTATION,INTEREST INCOME-OTHER,1533.62,BICYCLE PLAN TRUST FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,5,202305,55C,94,490,4903
2023,AUGUST,TRANSPORTATION,INTEREST INCOME-OTHER,52.83,DEPARTMENT OF TRANSPORTATION EXPEDITED FEE TRUST FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,2,202302,57P,94,490,4903
2023,AUGUST,TRANSPORTATION,INTERFD OPER TRANS-MEASURE R LOCAL RET,488026.58,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,2,202302,100,94,561,5659
2023,JULY,TRANSPORTATION,COUNTY GRANTS - OTHERS,375645.83,TRANSPORTATION GRANTS FUND,COUNTY GRANTS/AGREEMENTS,REVENUES FR OTH GOVT AGCY-CNTY,35,1,202301,655,94,351,3513
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,221575.49,SPECIAL PARKING REVENUE,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,363,94,490,4903
2023,AUGUST,TRANSPORTATION,PARKING FACILITIES REVENUE,701223.44,SPECIAL PARKING REVENUE,PARKING REVENUES,CHARGES FOR CURRENT SERVICES,40,2,202302,363,94,449,4495
2023,JULY,TRANSPORTATION,PROPOSITION C LOCAL TRANSIT TAX,8469019.59,PROPOSITION C ANTIGRIDLOCK IMP,TRANSPORTATION TAX,TAXES,30,1,202301,540,94,313,3132
2022,MAY,TRANSPORTATION,MISCELLANEOUS REVENUE-OTHERS,90086.42,DEPT TRANSPORTATION TRUST,MISCELLANEOUS REVENUES,OTHER REVENUE SOURCES,51,11,202211,840,94,516,5188
2023,AUGUST,TRANSPORTATION,MEASURE M LOCAL RETURN,5186903.86,MEASURE M LOCAL RETURN SPECIAL FUND,TRANSPORTATION TAX,TAXES,30,2,202302,59C,94,313,3136
2023,JULY,TRANSPORTATION,TEMPORARY TRAFFIC SIGNS,147316.32,GENERAL FUND (GENERAL BUDGET),STREET SIDEWALK & CURB REPAIRS,CHARGES FOR CURRENT SERVICES,40,1,202301,100,94,428,4293
2023,AUGUST,TRANSPORTATION,RELATED COST REIMB-OTHERS,35813.37,TRANSPORTATION GRANTS FUND,REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,2,202302,655,94,530,5361
2022,MAY,TRANSPORTATION,INTEREST INCOME-OTHER,1880.09,VENTURA/CAHUENGA CORRIDOR PLAN,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,11,202211,523,94,490,4903
2023,AUGUST,TRANSPORTATION,DAMAGES REPAIRED TRAFFICSAFETY,-29205.10,GENERAL FUND (GENERAL BUDGET),STREET SIDEWALK & CURB REPAIRS,CHARGES FOR CURRENT SERVICES,40,2,202302,100,94,428,4289
2022,MAY,TRANSPORTATION,COUNTY GRANTS - OTHERS,370855.00,PROPOSITION A LOCAL TRANSIT,COUNTY GRANTS/AGREEMENTS,REVENUES FR OTH GOVT AGCY-CNTY,35,11,202211,385,94,351,3513
2022,MAY,TRANSPORTATION,DAMAGES REPAIRED TRAFFICSAFETY,22260.27,GENERAL FUND (GENERAL BUDGET),STREET SIDEWALK & CURB REPAIRS,CHARGES FOR CURRENT SERVICES,40,11,202211,100,94,428,4289
2022,MAY,TRANSPORTATION,INTEREST INCOME-OTHER,8929.42,PROPOSITION C ANTIGRIDLOCK IMP,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,11,202211,540,94,490,4903
2022,MAY,TRANSPORTATION,INTEREST INCOME-OTHER,4578.05,PERMIT PARKING PROG REV FD,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,11,202211,49C,94,490,4903
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,273.24,COLORADO BLVD SPECIFIC PLAN CO,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,49M,94,490,4903
2023,JULY,TRANSPORTATION,"PENALTY-DRIVER,VEHICLE & ATTEN",600.00,TRANSP REGULATION &ENFORCEMENT,FORFEITURES & PENALTIES,FINES AND FORFEITURES,48,1,202301,596,94,483,4832
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,290156.77,MEASURE M LOCAL RETURN SPECIAL FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,59C,94,490,4903
2022,APRIL,TRANSPORTATION,COUNTY GRANTS - OTHERS,533053.62,TRANSPORTATION GRANTS FUND,COUNTY GRANTS/AGREEMENTS,REVENUES FR OTH GOVT AGCY-CNTY,35,10,202210,655,94,351,3513
2022,JUNE,TRANSPORTATION,MEASURE M RELATED COST,2125278.35,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,12,202212,100,94,530,5373
2023,JULY,TRANSPORTATION,OVERNIGHT PARKING,10322.25,PERMIT PARKING PROG REV FD,STREETS AND CURB PERMITS,LICENSES AND PERMITS,32,1,202301,49C,94,324,3258
2023,AUGUST,TRANSPORTATION,SERVICE TO AIRPORTS,337328.55,GENERAL FUND (GENERAL BUDGET),QUASI-EXTERNAL TRANSACTION,CHARGES FOR CURRENT SERVICES,40,2,202302,100,94,459,4595
2023,JULY,TRANSPORTATION,INTERFD OPER TRANS-MEASURE R LOCAL RET,488026.58,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,1,202301,100,94,561,5659
2022,MAY,TRANSPORTATION,INTERFD OPER TRANS-MEASURE R LOCAL RET,503046.92,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,11,202211,100,94,561,5659
2022,JUNE,TRANSPORTATION,MEASURE M LOCAL RETURN,12547008.88,MEASURE M LOCAL RETURN SPECIAL FUND,TRANSPORTATION TAX,TAXES,30,12,202212,59C,94,313,3136
2023,AUGUST,TRANSPORTATION,INTEREST INCOME-OTHER,28241.74,TRANSPORTATION GRANTS FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,2,202302,655,94,490,4903
2022,APRIL,TRANSPORTATION,INTEREST INCOME-OTHER,17467.29,PERMIT PARKING PROG REV FD,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,10,202210,49C,94,490,4903
2022,JUNE,TRANSPORTATION,FILMING PERMITS,143699.43,GENERAL FUND (GENERAL BUDGET),OTHER LICENSES & PERMITS,LICENSES AND PERMITS,32,12,202212,100,94,328,3282
2022,JUNE,TRANSPORTATION,TRANSPORTATION IMPACT ASSMT FEE,13245.67,COASTAL TRANSP CORRIDOR TRUST,ASSESSMENTS,ASSESSMENTS,31,12,202212,447,94,317,3178
2022,JUNE,TRANSPORTATION,REIMB FROM OTHER FUNDS,5593459.03,PROPOSITION C ANTIGRIDLOCK IMP,REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,12,202212,540,94,530,5301
2022,MAY,TRANSPORTATION,SPECIAL ENV IMPACT REPORT FEE,99616.71,GENERAL FUND (GENERAL BUDGET),ENGR INSPECTION & OTHER CHARGES,CHARGES FOR CURRENT SERVICES,40,11,202211,100,94,420,4240
2023,AUGUST,TRANSPORTATION,INTEREST INCOME-OTHER,3702.87,WEST LA TRANSP IMPROV & MITIGA,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,2,202302,681,94,490,4903
2022,APRIL,TRANSPORTATION,OVERNIGHT PARKING,17286.25,PERMIT PARKING PROG REV FD,STREETS AND CURB PERMITS,LICENSES AND PERMITS,32,10,202210,49C,94,324,3258
2022,MAY,TRANSPORTATION,INTEREST INCOME-OTHER,7.89,OXFORD TRIANGLE/VENICE NEIGHBO,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,11,202211,912,94,490,4903
2022,JUNE,TRANSPORTATION,REIMB OF RELATED COST-PR YR,731893.41,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,12,202212,100,94,530,5331
2022,APRIL,TRANSPORTATION,INTEREST INCOME-OTHER,30.45,OXFORD TRIANGLE/VENICE NEIGHBO,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,10,202210,912,94,490,4903
2022,APRIL,TRANSPORTATION,INTEREST INCOME-OTHER,32795.34,PROPOSITION C ANTIGRIDLOCK IMP,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,10,202210,540,94,490,4903
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,10704.37,NEIGHBORHOOD TRAFFIC MGMT,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,47H,94,490,4903
2022,MAY,TRANSPORTATION,SALVAGE RECEIPTS,4515.00,PROPOSITION A LOCAL TRANSIT,SALE OF FIXED ASSETS,OTHER REVENUE SOURCES,51,11,202211,385,94,514,5142
2022,JUNE,TRANSPORTATION,REIMB-METRO RAIL PROJECT,337823.13,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,12,202212,100,94,530,5311
2022,JUNE,TRANSPORTATION,REIMB FROM OTHER AGENCIES,8257395.98,PROPOSITION A LOCAL TRANSIT,REIMB FROM OTHER AGENGIES,REVENUES FROM OTHER AGENCIES,38,12,202212,385,94,381,3811
2023,AUGUST,TRANSPORTATION,INTEREST INCOME-OTHER,38.51,TRANSP REGULATION &ENFORCEMENT,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,2,202302,596,94,490,4903
2022,APRIL,TRANSPORTATION,VEHICLE APPLICATION,9613.00,GENERAL FUND (GENERAL BUDGET),OTHER LICENSES & PERMITS,LICENSES AND PERMITS,32,10,202210,100,94,328,3287
2022,MAY,TRANSPORTATION,CONSTRUCTION TRAFFIC MGMT FEE,164090.46,PROPOSITION C ANTIGRIDLOCK IMP,OTHER CURRENT SERVICE CHARGES,CHARGES FOR CURRENT SERVICES,40,11,202211,540,94,465,4660
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,109.53,OXFORD TRIANGLE/VENICE NEIGHBO,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,912,94,490,4903
2023,AUGUST,TRANSPORTATION,INTERFD OPER TRANS-SEWER CONS,47355.00,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,2,202302,100,94,561,5615
2022,JUNE,TRANSPORTATION,ADDL INTERFUND TRANS - GENERAL FD,345873.00,DEPT TRANSPORTATION TRUST,ADDL INTERFD OPERATING TRANSFER,OTHER FINANCING SOURCES,56,12,202212,840,94,569,5691
2023,AUGUST,TRANSPORTATION,MAINTENANCE AGREEMENT,2641.35,GENERAL FUND (GENERAL BUDGET),STREET SIDEWALK & CURB REPAIRS,CHARGES FOR CURRENT SERVICES,40,2,202302,100,94,428,4290
2022,JUNE,TRANSPORTATION,MISCELLANEOUS REVENUE-OTHERS,1753.30,SPECIAL PARKING REVENUE,MISCELLANEOUS REVENUES,OTHER REVENUE SOURCES,51,12,202212,363,94,516,5188
2022,APRIL,TRANSPORTATION,EXPEDITED PERMIT FEE,21000.00,DEPARTMENT OF TRANSPORTATION EXPEDITED FEE TRUST FUND,OTHER CURRENT SERVICE CHARGES,CHARGES FOR CURRENT SERVICES,40,10,202210,57P,94,465,4673
2022,APRIL,TRANSPORTATION,WARNING SIGNS,685.30,GENERAL FUND (GENERAL BUDGET),STREET SIDEWALK & CURB REPAIRS,CHARGES FOR CURRENT SERVICES,40,10,202210,100,94,428,4292
2023,JULY,TRANSPORTATION,INTERFD OPER TRANS-SEWER CONS,47355.00,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,1,202301,100,94,561,5615
2022,APRIL,TRANSPORTATION,RELATED COST REIMB-OTHERS,8334.00,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,10,202210,100,94,530,5361
2022,JUNE,TRANSPORTATION,INTERFD OPER TRANS-MEASURE M,2561184.21,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,12,202212,100,94,561,5665
2022,MAY,TRANSPORTATION,BAD CHECK COLLECTION FEES,175.00,GENERAL FUND (GENERAL BUDGET),OTHER GEN GOVT SERVICES,CHARGES FOR CURRENT SERVICES,40,11,202211,100,94,432,4332
2023,AUGUST,TRANSPORTATION,INTEREST INCOME-OTHER,4589.55,ATSAC TRUST,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,2,202302,484,94,490,4903
2022,JUNE,TRANSPORTATION,PROP A LOCAL TRANSIT REL COST,4551879.51,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,12,202212,100,94,530,5337
2022,APRIL,TRANSPORTATION,INTERFD OPER TRANS-SP GAS TAX,351019.17,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,10,202210,100,94,561,5627
2022,MAY,TRANSPORTATION,INTERFD OPER TRANS-SEWER CONS,46890.00,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,11,202211,100,94,561,5615
2022,APRIL,TRANSPORTATION,PROPOSITION A LOCAL TRANSIT TAX,7561172.60,PROPOSITION A LOCAL TRANSIT,TRANSPORTATION TAX,TAXES,30,10,202210,385,94,313,3131
2023,AUGUST,TRANSPORTATION,INTEREST INCOME-OTHER,1617.60,NEIGHBORHOOD TRAFFIC MGMT,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,2,202302,47H,94,490,4903
2022,JUNE,TRANSPORTATION,OTHER FEDERAL GRANTS,2675503.37,TRANSPORTATION GRANTS FUND,OTHER INTERGOVTL-FEDERAL,REVENUES FR OTH GOVT AGCY-FED,36,12,202212,655,94,368,3684
2022,JUNE,TRANSPORTATION,INTEREST INCOME-OTHER,19576.11,MOBILE SOURCE AIR POLLUT REDUC,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,12,202212,528,94,490,4903
2023,AUGUST,TRANSPORTATION,MISCELLANEOUS REVENUE-OTHERS,3247.80,DEPT TRANSPORTATION TRUST,MISCELLANEOUS REVENUES,OTHER REVENUE SOURCES,51,2,202302,840,94,516,5188
2022,MAY,TRANSPORTATION,PREFERENTIAL PARKING,381339.50,PERMIT PARKING PROG REV FD,STREETS AND CURB PERMITS,LICENSES AND PERMITS,32,11,202211,49C,94,324,3257
2023,SEPTEMBER,TRANSPORTATION,RELATED COST REIMB-OTHERS,121254.69,TRANSPORTATION GRANTS FUND,REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,3,202303,655,94,530,5361
2023,SEPTEMBER,TRANSPORTATION,BAD CHECK COLLECTION FEES,805.00,GENERAL FUND (GENERAL BUDGET),OTHER GEN GOVT SERVICES,CHARGES FOR CURRENT SERVICES,40,3,202303,100,94,432,4332
2023,SEPTEMBER,TRANSPORTATION,TRANSPORTATION IMPACT ASSMT FEE,18000.00,VENICE COASTAL PARKING IMPACT,ASSESSMENTS,ASSESSMENTS,31,3,202303,864,94,317,3178
2023,SEPTEMBER,TRANSPORTATION,INTEREST INCOME-OTHER,15470.83,WEST LA TRANSP IMPROV & MITIGA,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,3,202303,681,94,490,4903
2023,SEPTEMBER,TRANSPORTATION,FORFEITURES & PENALTIES,60000.00,TRANSP REGULATION &ENFORCEMENT,FORFEITURES & PENALTIES,FINES AND FORFEITURES,48,3,202303,596,94,483,4831
2023,SEPTEMBER,TRANSPORTATION,FILMING PERMITS,119718.94,GENERAL FUND (GENERAL BUDGET),OTHER LICENSES & PERMITS,LICENSES AND PERMITS,32,3,202303,100,94,328,3282
2023,SEPTEMBER,TRANSPORTATION,RELATED COST REIMB-OTHERS,8272.00,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,3,202303,100,94,530,5361
2023,SEPTEMBER,TRANSPORTATION,SEWER CONS & MAIN RELATED COST,12373.00,GENERAL FUND (GENERAL BUDGET),REIMB FROM OTHER FUNDS,REIMBURSEMENT FR OTHER FUNDS,53,3,202303,100,94,530,5328
2023,SEPTEMBER,TRANSPORTATION,ADDL INTERFUND TRANS - GENERAL FD,7875.00,SPECIAL PARKING REVENUE,ADDL INTERFD OPERATING TRANSFER,OTHER FINANCING SOURCES,56,3,202303,363,94,569,5691
2023,SEPTEMBER,TRANSPORTATION,REIMB FROM OTHER AGENCIES,8008891.80,PROPOSITION A LOCAL TRANSIT,REIMB FROM OTHER AGENGIES,REVENUES FROM OTHER AGENCIES,38,3,202303,385,94,381,3811
2023,SEPTEMBER,TRANSPORTATION,INTEREST INCOME-OTHER,166.83,TRANSP REGULATION &ENFORCEMENT,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,3,202303,596,94,490,4903
2023,SEPTEMBER,TRANSPORTATION,INTEREST INCOME-OTHER,2377.63,BICYCLE PLAN TRUST FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,3,202303,55C,94,490,4903
2023,SEPTEMBER,TRANSPORTATION,INTEREST INCOME-OTHER,87064.77,MEASURE R LOCAL RETURN FUND,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,3,202303,51Q,94,490,4903
2023,SEPTEMBER,TRANSPORTATION,EXPEDITED PERMIT FEE,12106.38,TRANSPORTATION REVIEW FEE FUND,OTHER CURRENT SERVICE CHARGES,CHARGES FOR CURRENT SERVICES,40,3,202303,50Y,94,465,4673
2023,SEPTEMBER,TRANSPORTATION,INTEREST INCOME-OTHER,3203.02,LOCAL TRANSPORTATION,INVESTMENT EARNINGS,REVENUE FR USE OF MONEY & PROP,49,3,202303,207,94,490,4903
2023,SEPTEMBER,TRANSPORTATION,OTHER FEDERAL GRANTS,125728.10,TRANSPORTATION GRANTS FUND,OTHER INTERGOVTL-FEDERAL,REVENUES FR OTH GOVT AGCY-FED,36,3,202303,655,94,368,3684
2023,SEPTEMBER,TRANSPORTATION,MISCELLANEOUS REVENUE-OTHERS,30.00,PROPOSITION A LOCAL TRANSIT,MISCELLANEOUS REVENUES,OTHER REVENUE SOURCES,51,3,202303,385,94,516,5188
2023,SEPTEMBER,TRANSPORTATION,INTERFD OPER TRANS-TRAFFIC SAFETY,114545.32,GENERAL FUND (GENERAL BUDGET),INTERFUND OPERATING TRANSFER,OTHER FINANCING SOURCES,56,3,202303,100,94,561,5628
2023,SEPTEMBER,TRANSPORTATION,PARKING FACILITIES REVENUE,416792.95,SPECIAL PARKING REVENUE,PARKING REVENUES,CHARGES FOR CURRENT SERVICES,40,3,202303,363,94,449,4495
2023,SEPTEMBER,TRANSPORTATION,SERVICE TO WATER & POWER,385994.54,GENERAL FUND (GENERAL BUDGET),QUASI-EXTERNAL TRANSACTION,CHARGES FOR CURRENT SERVICES,40,3,202303,100,94,459,4596
2023,SEPTEMBER,TRANSPORTATION,MISCELLANEOUS REVENUE-OTHERS,10845.00,DEPT TRANSPORTATION TRUST,MISCELLANEOUS REVENUES,OTHER REVENUE SOURCES,51,3,202303,840,94,516,5188
